,bib,id,name,q_rank,q_split1,q_split2,q_split3,q_split4,q_split5,q_start,q_start_rev,q_status,uci,q_points,r_points,rank,split1,split2,split3,split4,split5,start,start_rev,status,points,qr_diff,q_split1_rank,q_split1_vs_best,q_split1_vs_winner,q_split2_rank,q_split2_vs_best,q_split2_vs_winner,q_split2_sector,q_split2_sector_rank,q_split2_sector_vs_best,q_split2_sector_vs_winner,q_split3_rank,q_split3_vs_best,q_split3_vs_winner,q_split3_sector,q_split3_sector_rank,q_split3_sector_vs_best,q_split3_sector_vs_winner,q_split4_rank,q_split4_vs_best,q_split4_vs_winner,q_split4_sector,q_split4_sector_rank,q_split4_sector_vs_best,q_split4_sector_vs_winner,q_split5_rank,q_split5_vs_best,q_split5_vs_winner,q_split5_sector,q_split5_sector_rank,q_split5_sector_vs_best,q_split5_sector_vs_winner,split1_rank,split1_vs_best,split1_vs_winner,split2_rank,split2_vs_best,split2_vs_winner,split2_sector,split2_sector_rank,split2_sector_vs_best,split2_sector_vs_winner,split3_rank,split3_vs_best,split3_vs_winner,split3_sector,split3_sector_rank,split3_sector_vs_best,split3_sector_vs_winner,split4_rank,split4_vs_best,split4_vs_winner,split4_sector,split4_sector_rank,split4_sector_vs_best,split4_sector_vs_winner,split5_rank,split5_vs_best,split5_vs_winner,split5_sector,split5_sector_rank,split5_sector_vs_best,split5_sector_vs_winner,speed,q_speed,speed_ms,speed_ms_vs_best,speed_rank,q_speed_rank,BirthDate,CategoryCode,FamilyName,GivenName,Id,Nation,Outfit,PrintName,RaceId,RaceNr,ScoreboardName,StartOrder,StartTime,UciCode,UciRank,UciRiderId,UciTeamCode,UciTeamId,UciTeamName,WorldCupRank,Age
103,126,1126,LUCAS Cole,103,49.14,89.251,130.443,178.809,211.913,113,46,Finished,10010037965,,,,,,,,,,,,0.0,,71.0,3.122,1.9990000000000023,93.0,6.286000000000001,5.378,40.111000000000004,114.0,3.9720000000000013,3.378999999999998,89.0,8.593000000000018,7.597000000000008,41.19200000000001,81.0,2.7190000000000083,2.2190000000000083,99.0,13.75800000000001,12.826999999999998,48.365999999999985,111.0,5.6129999999999995,5.22999999999999,103.0,16.023000000000025,15.38500000000002,33.10400000000001,103.0,2.6640000000000157,2.558000000000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.383,,,,63.0,1998-08-10T00:00:00,ME,LUCAS,Cole,1197024565271665,NZL,,LUCAS Cole,0,126,LUCAS C,113,53760000,NZL19980810,260,10010037965,,0,,0,19
104,112,1112,VIEIRA Douglas,104,51.167,91.002,132.963,179.391,212.266,100,59,Finished,10010126679,,,,,,,,,,,,0.0,,114.0,5.149000000000001,4.026000000000003,115.0,8.036999999999992,7.128999999999991,39.834999999999994,111.0,3.695999999999991,3.1029999999999873,114.0,11.113,10.11699999999999,41.961,106.0,3.4879999999999995,2.9879999999999995,103.0,14.340000000000003,13.408999999999992,46.428,74.0,3.6750000000000114,3.2920000000000016,104.0,16.376000000000005,15.738,32.875,98.0,2.4350000000000023,2.3290000000000077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.88,,,,84.0,1998-10-31T00:00:00,ME,VIEIRA,Douglas,1197024565271652,BRA,,VIEIRA Douglas,0,112,VIEIRA D,100,53370000,BRA19981031,174,10010126679,,0,,69,19
105,139,1139,RUETSCH Constantin,105,50.377,90.031,132.61,180.187,212.834,125,34,Finished,10010012202,,,,,,,,,,,,0.0,,97.0,4.359000000000002,3.236000000000004,101.0,7.0660000000000025,6.158000000000001,39.654,106.0,3.5150000000000006,2.921999999999997,111.0,10.76000000000002,9.76400000000001,42.57900000000001,118.0,4.106000000000009,3.6060000000000088,109.0,15.136000000000024,14.205000000000013,47.577,102.0,4.824000000000012,4.4410000000000025,105.0,16.944000000000017,16.30600000000001,32.64699999999999,92.0,2.2069999999999936,2.100999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.76,,,,95.0,1997-06-03T00:00:00,ME,RUETSCH,Constantin,1197024565271677,SUI,,RUETSCH Constantin,0,139,RUETSCH C,125,54120000,SUI19970603,362,10010012202,,0,,0,21
106,101,1101,GALLAGHER Kenta,106,51.126,90.437,131.863,179.108,212.888,90,69,Finished,10006812616,,,,,,,,,,,,0.0,,113.0,5.107999999999997,3.9849999999999994,108.0,7.471999999999994,6.563999999999993,39.311,97.0,3.171999999999997,2.5789999999999935,101.0,10.013000000000005,9.016999999999996,41.426,91.0,2.953000000000003,2.453000000000003,101.0,14.057000000000016,13.126000000000005,47.245000000000005,97.0,4.492000000000019,4.109000000000009,106.0,16.99800000000002,16.360000000000014,33.78,116.0,3.3400000000000034,3.234000000000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.482,,,,60.0,1992-06-22T00:00:00,ME,GALLAGHER,Kenta,1197024565271642,GBR,,GALLAGHER Kenta,0,101,GALLAGHER K,90,53070000,GBR19920622,128,10006812616,URT,1608,POLYGON UR,68,25
107,94,1094,STRASSER Benny,107,51.745,92.442,132.802,180.215,213.206,83,76,Finished,10004207053,,,,,,,,,,,,0.0,,119.0,5.726999999999997,4.603999999999999,123.0,9.47699999999999,8.568999999999988,40.696999999999996,119.0,4.557999999999993,3.964999999999989,113.0,10.951999999999998,9.955999999999989,40.36,56.0,1.8870000000000005,1.3870000000000005,110.0,15.164000000000016,14.233000000000004,47.41300000000001,100.0,4.660000000000025,4.277000000000015,107.0,17.316000000000003,16.677999999999997,32.990999999999985,101.0,2.5509999999999877,2.444999999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.161,,,,46.0,1989-08-05T00:00:00,ME,STRASSER,Benny,1197024565271635,GER,,STRASSER Benny,0,94,STRASSER B,83,52860000,GER19890805,107,10004207053,,0,,0,28
108,125,1125,COCKBURN Luke,108,51.818,90.687,133.433,180.358,213.267,112,47,Finished,10015618293,,,,,,,,,,,,0.0,,121.0,5.799999999999997,4.677,113.0,7.721999999999994,6.813999999999993,38.869,87.0,2.729999999999997,2.1369999999999933,118.0,11.582999999999998,10.586999999999989,42.745999999999995,119.0,4.272999999999996,3.772999999999996,111.0,15.307000000000016,14.376000000000005,46.92500000000001,88.0,4.1720000000000255,3.7890000000000157,108.0,17.37700000000001,16.739000000000004,32.90899999999999,99.0,2.468999999999994,2.3629999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.12,,,,92.0,1996-06-29T00:00:00,ME,COCKBURN,Luke,1197024565271664,GBR,,COCKBURN Luke,0,125,COCKBURN L,112,53730000,GBR19960629,255,10015618293,,0,,71,21
109,149,1149,PRIES Timo,109,51.761,91.326,132.627,180.173,213.473,134,25,Finished,10007753718,,,,,,,,,,,,0.0,,120.0,5.743000000000002,4.6200000000000045,116.0,8.36099999999999,7.452999999999989,39.56499999999999,105.0,3.4259999999999877,2.832999999999984,112.0,10.777000000000015,9.781000000000006,41.301000000000016,84.0,2.828000000000017,2.328000000000017,108.0,15.122000000000014,14.191000000000003,47.54599999999999,101.0,4.793000000000006,4.409999999999997,109.0,17.583000000000027,16.94500000000002,33.30000000000001,106.0,2.8600000000000136,2.754000000000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.711000000000006,,,,70.0,1991-04-07T00:00:00,ME,PRIES,Timo,1197024565271686,GER,N,PRIES Timo,0,149,PRIES T,134,54390000,GER19910407,494,10007753718,,0,,0,27
110,154,1154,ANDRIOTIS Konstantinos,110,50.666,91.524,134.442,181.472,213.62,139,20,Finished,10007144840,,,,,,,,,,,,0.0,,102.0,4.647999999999996,3.5249999999999986,117.0,8.558999999999997,7.650999999999996,40.858000000000004,122.0,4.719000000000001,4.125999999999998,121.0,12.592000000000013,11.596000000000004,42.918000000000006,122.0,4.445000000000007,3.9450000000000074,115.0,16.42100000000002,15.490000000000009,47.03,91.0,4.277000000000015,3.8940000000000055,110.0,17.730000000000018,17.092000000000013,32.147999999999996,61.0,1.7079999999999984,1.6020000000000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.903,,,,106.0,1991-09-18T00:00:00,ME,ANDRIOTIS,Konstantinos,1197024565271691,GRE,N,ANDRIOTIS Konstantinos,0,154,ANDRIOTIS K,139,54540000,GRE19910918,625,10007144840,,0,,0,26
111,105,1105,PETRUCCI Francesco Danilo,111,50.859,90.533,132.287,180.09,213.996,94,65,Finished,10006770681,,,,,,,,,,,,0.0,,106.0,4.841000000000001,3.7180000000000035,110.0,7.567999999999998,6.659999999999997,39.674,107.0,3.5349999999999966,2.941999999999993,108.0,10.437000000000012,9.441000000000003,41.754000000000005,103.0,3.281000000000006,2.781000000000006,107.0,15.039000000000016,14.108000000000004,47.803,106.0,5.050000000000011,4.667000000000002,111.0,18.106000000000023,17.468000000000018,33.906000000000006,119.0,3.466000000000008,3.3600000000000136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.648,,,,87.0,1991-11-12T00:00:00,ME,PETRUCCI,Francesco Danilo,1197024565271646,ITA,,PETRUCCI Francesco Danilo,0,105,PETRUCCI F,94,53190000,ITA19911112,147,10006770681,ABD,2027,AB DEVINCI ITALY,0,26
112,122,1122,BERGINC Luka,112,52.976,91.783,133.47,181.133,214.058,110,49,Finished,10009441417,,,,,,,,,,,,0.0,,132.0,6.957999999999998,5.835000000000001,119.0,8.817999999999998,7.909999999999997,38.807,83.0,2.6679999999999993,2.0749999999999957,119.0,11.620000000000005,10.623999999999995,41.687,100.0,3.2139999999999986,2.7139999999999986,113.0,16.082000000000022,15.15100000000001,47.66300000000001,104.0,4.910000000000025,4.527000000000015,112.0,18.168000000000006,17.53,32.92499999999998,100.0,2.484999999999985,2.3789999999999907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.637,,,,97.0,1997-07-17T00:00:00,ME,BERGINC,Luka,1197024565271662,SLO,,BERGINC Luka,0,122,BERGINC L,110,53670000,SLO19970717,220,10009441417,,0,,0,20
113,161,1161,REUSSER Pascal,113,50.336,90.987,131.886,180.681,214.274,146,13,Finished,10011013322,,,,,,,,,,,,0.0,,96.0,4.317999999999998,3.1950000000000003,114.0,8.021999999999991,7.11399999999999,40.650999999999996,118.0,4.511999999999993,3.91899999999999,102.0,10.036000000000001,9.039999999999992,40.899,74.0,2.426000000000002,1.926000000000002,112.0,15.630000000000024,14.699000000000012,48.795000000000016,114.0,6.04200000000003,5.65900000000002,113.0,18.384000000000015,17.74600000000001,33.59299999999999,114.0,3.1529999999999916,3.046999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.155,,,,91.0,1999-11-16T00:00:00,ME,REUSSER,Pascal,1197024565271698,SUI,N,REUSSER Pascal,0,161,REUSSER P,146,54750000,SUI19991116,734,10011013322,,0,,0,18
114,85,1085,CHIANG Sheng Shan,114,51.12,90.469,132.583,181.238,214.687,74,85,Finished,10007718453,,,,,,,,,,,,0.0,,112.0,5.101999999999997,3.978999999999999,109.0,7.503999999999991,6.595999999999989,39.349,98.0,3.2099999999999937,2.6169999999999902,110.0,10.733000000000004,9.736999999999995,42.114000000000004,109.0,3.6410000000000053,3.1410000000000053,114.0,16.187000000000012,15.256,48.655,113.0,5.902000000000015,5.5190000000000055,114.0,18.797000000000025,18.15900000000002,33.44900000000001,111.0,3.0090000000000146,2.90300000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.927,,,,83.0,1994-10-26T00:00:00,ME,CHIANG,Sheng Shan,1197024565271626,TPE,CCh,CHIANG Sheng Shan,0,85,CHIANG S,74,52590000,TPE19941026,87,10007718453,,0,,0,23
115,138,1138,WEBER Myles,115,50.659,90.18,133.423,181.75,215.167,124,35,Finished,10008834256,,,,,,,,,,,,0.0,,101.0,4.640999999999998,3.5180000000000007,103.0,7.215000000000003,6.307000000000002,39.52100000000001,102.0,3.382000000000005,2.7890000000000015,117.0,11.573000000000008,10.576999999999998,43.242999999999995,127.0,4.769999999999996,4.269999999999996,117.0,16.699000000000012,15.768,48.327,110.0,5.574000000000012,5.1910000000000025,115.0,19.277000000000015,18.63900000000001,33.417,109.0,2.977000000000004,2.8710000000000093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.155,,,,91.0,1996-03-04T00:00:00,ME,WEBER,Myles,1197024565271676,SUI,,WEBER Myles,0,138,WEBER M,124,54090000,SUI19960304,358,10008834256,,0,,0,22
116,147,1147,ABBOU Jannik,116,52.067,92.905,133.257,181.623,215.7,132,27,Finished,10009897721,,,,,,,,,,,,0.0,,123.0,6.0489999999999995,4.926000000000002,124.0,9.939999999999998,9.031999999999996,40.838,121.0,4.698999999999998,4.1059999999999945,116.0,11.40700000000001,10.411000000000001,40.352000000000004,55.0,1.8790000000000049,1.3790000000000049,116.0,16.572000000000003,15.640999999999991,48.365999999999985,111.0,5.6129999999999995,5.22999999999999,116.0,19.810000000000002,19.171999999999997,34.077,121.0,3.6370000000000005,3.531000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.071999999999996,,,,49.0,1998-06-25T00:00:00,ME,ABBOU,Jannik,1197024565271684,GER,N,ABBOU Jannik,0,147,ABBOU J,132,54330000,GER19980625,474,10009897721,,0,,0,19
117,155,1155,BATE Conor,117,51.558,91.685,134.865,182.906,216.304,140,19,Finished,10011103147,,,,,,,,,,,,0.0,,117.0,5.539999999999999,4.417000000000002,118.0,8.719999999999999,7.811999999999998,40.127,115.0,3.9879999999999995,3.394999999999996,124.0,13.015000000000015,12.019000000000005,43.18000000000001,126.0,4.707000000000008,4.207000000000008,118.0,17.855000000000018,16.924000000000007,48.041,108.0,5.288000000000011,4.905000000000001,117.0,20.414000000000016,19.77600000000001,33.397999999999996,108.0,2.9579999999999984,2.852000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.493,,,,99.0,1999-08-15T00:00:00,ME,BATE,Conor,1197024565271692,IRL,N,BATE Conor,0,155,BATE C,140,54570000,IRL19990815,630,10011103147,,0,,0,18
118,146,1146,RHAM Lucas,118,51.282,92.073,134.858,183.471,216.907,131,28,Finished,10011753451,,,,,,,,,,,,0.0,,116.0,5.263999999999996,4.140999999999998,121.0,9.10799999999999,8.199999999999989,40.791,120.0,4.651999999999994,4.05899999999999,123.0,13.00800000000001,12.012,42.78500000000001,120.0,4.312000000000012,3.812000000000012,119.0,18.420000000000016,17.489000000000004,48.613,112.0,5.860000000000014,5.477000000000004,118.0,21.017000000000024,20.37900000000002,33.43600000000001,110.0,2.9960000000000093,2.890000000000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.895,,,,94.0,1990-03-03T00:00:00,ME,RHAM,Lucas,1197024565271683,GER,N,RHAM Lucas,0,146,RHAM L,131,54300000,GER19900303,469,10011753451,,0,,0,28
119,137,1137,PROCHYRA Jordan,119,49.31,87.976,129.015,175.362,217.303,123,36,Finished,10010036551,,,,,,,,,,,,0.0,,77.0,3.2920000000000016,2.169000000000004,78.0,5.010999999999996,4.102999999999994,38.666,77.0,2.526999999999994,1.9339999999999904,77.0,7.164999999999992,6.168999999999983,41.03899999999999,79.0,2.5659999999999883,2.0659999999999883,74.0,10.311000000000007,9.379999999999995,46.34700000000001,71.0,3.5940000000000225,3.2110000000000127,119.0,21.41300000000001,20.775000000000006,41.941,143.0,11.501000000000005,11.39500000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.123000000000005,,,,47.0,1994-04-23T00:00:00,ME,PROCHYRA,Jordan,1197024565271675,AUS,,PROCHYRA Jordan,0,137,PROCHYRA J,123,54060000,AUS19940423,353,10010036551,,0,,0,24
120,121,1121,HACKETT-KLAUBE Austin,120,52.297,93.705,134.667,184.365,218.243,109,50,Finished,10007888205,,,,,,,,,,,,0.0,,126.0,6.278999999999996,5.155999999999999,128.0,10.739999999999995,9.831999999999994,41.408,127.0,5.268999999999998,4.675999999999995,122.0,12.817000000000007,11.820999999999998,40.962,76.0,2.4890000000000043,1.9890000000000043,120.0,19.31400000000002,18.38300000000001,49.69800000000001,120.0,6.945000000000022,6.562000000000012,120.0,22.35300000000001,21.715000000000003,33.877999999999986,118.0,3.437999999999988,3.3319999999999936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.711000000000006,,,,70.0,1994-05-06T00:00:00,ME,HACKETT-KLAUBE,Austin,1197024565271661,USA,,HACKETT-KLAUBE Austin,0,121,HACKETT-KLAU,109,53640000,USA19940506,219,10007888205,,0,,0,24
121,73,1073,PAEZ Jeronimo,121,52.811,93.293,135.739,185.105,218.835,64,95,Finished,10015569894,,,,,,,,,,,,0.0,,130.0,6.792999999999999,5.670000000000002,125.0,10.328000000000003,9.420000000000002,40.482000000000006,117.0,4.3430000000000035,3.75,126.0,13.88900000000001,12.893,42.446,115.0,3.972999999999999,3.472999999999999,121.0,20.054000000000002,19.12299999999999,49.365999999999985,117.0,6.6129999999999995,6.22999999999999,121.0,22.94500000000002,22.307000000000016,33.73000000000002,115.0,3.2900000000000205,3.184000000000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.816,,,,108.0,1998-01-12T00:00:00,ME,PAEZ,Jeronimo,1197024565271616,ARG,,PAEZ Jeronimo,0,73,PAEZ J,64,52290000,ARG19980112,59,10015569894,,0,,0,20
122,104,1104,HERD Sam,122,51.044,92.222,135.492,185.303,219.236,93,66,Finished,10008827990,,,,,,,,,,,,0.0,,110.0,5.025999999999996,3.9029999999999987,122.0,9.25699999999999,8.34899999999999,41.178,124.0,5.038999999999994,4.445999999999991,125.0,13.641999999999996,12.645999999999987,43.269999999999996,128.0,4.796999999999997,4.296999999999997,122.0,20.25200000000001,19.320999999999998,49.81100000000001,121.0,7.058000000000021,6.675000000000011,122.0,23.346000000000004,22.708,33.93299999999999,120.0,3.492999999999995,3.3870000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.284,,,,102.0,1996-01-18T00:00:00,ME,HERD,Sam,1197024565271645,GBR,,HERD Sam,0,104,HERD S,93,53160000,GBR19960118,142,10008827990,,0,,0,22
123,153,1153,HEDMAN Tim,123,54.222,94.333,137.314,186.207,219.41,138,21,Finished,10007886585,,,,,,,,,,,,0.0,,140.0,8.204,7.081000000000003,132.0,11.367999999999995,10.459999999999994,40.111,113.0,3.971999999999994,3.3789999999999907,130.0,15.463999999999999,14.46799999999999,42.980999999999995,123.0,4.507999999999996,4.007999999999996,123.0,21.156000000000006,20.224999999999994,48.893,115.0,6.140000000000015,5.757000000000005,123.0,23.52000000000001,22.882000000000005,33.203,105.0,2.7630000000000052,2.6570000000000107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.715,,,,96.0,1993-05-01T00:00:00,ME,HEDMAN,Tim,1197024565271690,SWE,N,HEDMAN Tim,0,153,HEDMAN T,138,54510000,SWE19930501,586,10007886585,,0,,0,25
124,150,1150,POULSON Anthony,124,50.6,90.064,133.876,186.68,220.078,135,24,Finished,10011086070,,,,,,,,,,,,0.0,,100.0,4.582000000000001,3.459000000000003,102.0,7.0989999999999895,6.190999999999988,39.46399999999999,101.0,3.3249999999999886,2.731999999999985,120.0,12.02600000000001,11.030000000000001,43.81200000000001,133.0,5.339000000000013,4.839000000000013,124.0,21.62900000000002,20.698000000000008,52.804,133.0,10.051000000000016,9.668000000000006,124.0,24.188000000000017,23.55000000000001,33.397999999999996,108.0,2.9579999999999984,2.852000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.157,,,,113.0,1999-07-15T00:00:00,ME,POULSON,Anthony,1197024565271687,CAN,N,POULSON Anthony,0,150,POULSON A,135,54420000,CAN19990715,562,10011086070,KON,1012,KONA FACTORY TEAM,0,18
125,80,1080,GRANDY Silas,125,51.598,89.721,131.018,187.06,220.579,70,89,Finished,10044339185,,,,,,,,,,,,0.0,,118.0,5.579999999999998,4.457000000000001,97.0,6.756,5.847999999999999,38.123000000000005,52.0,1.9840000000000018,1.3909999999999982,94.0,9.168000000000006,8.171999999999997,41.297,83.0,2.823999999999998,2.323999999999998,126.0,22.009000000000015,21.078000000000003,56.042,138.0,13.289000000000016,12.906000000000006,125.0,24.68900000000002,24.051000000000016,33.519000000000005,112.0,3.0790000000000077,2.973000000000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.87,,,,52.0,1997-10-29T00:00:00,ME,GRANDY,Silas,1197024565271622,GER,,GRANDY Silas,0,80,GRANDY S,70,52470000,GER19971029,75,10044339185,,0,,0,20
126,156,1156,FOLVARCNY Petr,126,52.779,95.312,136.968,186.963,221.56,141,18,Finished,10011101733,,,,,,,,,,,,0.0,,129.0,6.761000000000003,5.638000000000005,134.0,12.346999999999994,11.438999999999993,42.532999999999994,135.0,6.393999999999991,5.800999999999988,129.0,15.117999999999995,14.121999999999986,41.65599999999999,98.0,3.1829999999999927,2.6829999999999927,125.0,21.912000000000006,20.980999999999995,49.995000000000005,123.0,7.242000000000019,6.859000000000009,126.0,25.670000000000016,25.03200000000001,34.59700000000001,127.0,4.157000000000011,4.051000000000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.208999999999996,,,,79.0,1999-03-19T00:00:00,ME,FOLVARCNY,Petr,1197024565271693,CZE,N,FOLVARCNY Petr,0,156,FOLVARCNY P,141,54600000,CZE19990319,648,10011101733,,0,,0,19
127,164,1164,WHITE Jackson,127,53.052,93.495,137.87,187.451,221.888,148,11,Finished,10011108096,,,,,,,,,,,,0.0,,133.0,7.033999999999999,5.911000000000001,127.0,10.530000000000001,9.622,40.443000000000005,116.0,4.304000000000002,3.7109999999999985,132.0,16.02000000000001,15.024000000000001,44.375,137.0,5.902000000000001,5.402000000000001,128.0,22.400000000000006,21.468999999999994,49.58099999999999,118.0,6.828000000000003,6.444999999999993,127.0,25.99800000000002,25.360000000000014,34.43700000000001,124.0,3.997000000000014,3.8910000000000196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.827,,,,107.0,1998-03-07T00:00:00,ME,WHITE,Jackson,1197024565271700,AUS,N,WHITE Jackson,0,164,WHITE J,148,54810000,AUS19980307,0,10011108096,,0,,0,20
128,167,1167,ERIKSSON Adam,128,53.292,95.153,138.497,188.379,222.179,150,9,Finished,10016021249,,,,,,,,,,,,0.0,,135.0,7.274000000000001,6.151000000000003,133.0,12.188000000000002,11.280000000000001,41.861000000000004,131.0,5.722000000000001,5.128999999999998,133.0,16.64700000000002,15.65100000000001,43.34400000000001,129.0,4.871000000000009,4.371000000000009,129.0,23.328000000000003,22.39699999999999,49.88199999999998,122.0,7.128999999999991,6.745999999999981,128.0,26.289000000000016,25.65100000000001,33.80000000000001,117.0,3.3600000000000136,3.254000000000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.075,,,,93.0,1999-09-09T00:00:00,ME,ERIKSSON,Adam,1197024565271702,SWE,N,ERIKSSON Adam,0,167,ERIKSSON A,150,54870000,SWE19990909,0,10016021249,,0,,0,18
129,169,1169,PIRKER Sebastian,129,52.084,93.309,137.387,187.406,222.362,152,7,Finished,10011213180,,,,,,,,,,,,0.0,,124.0,6.0660000000000025,4.943000000000005,126.0,10.343999999999994,9.435999999999993,41.224999999999994,125.0,5.085999999999991,4.492999999999988,131.0,15.537000000000006,14.540999999999997,44.078,135.0,5.605000000000004,5.105000000000004,127.0,22.355000000000018,21.424000000000007,50.019000000000005,124.0,7.2660000000000196,6.88300000000001,129.0,26.47200000000001,25.834000000000003,34.95599999999999,129.0,4.515999999999991,4.409999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.368,,,,110.0,1999-11-11T00:00:00,ME,PIRKER,Sebastian,1197024565271704,AUT,N,PIRKER Sebastian,0,169,PIRKER S,152,54930000,AUT19991111,0,10011213180,,0,,0,18
130,174,1174,DAVIES Kieran,130,52.683,93.997,138.724,188.418,222.519,156,3,Finished,10017887386,,,,,,,,,,,,0.0,,128.0,6.664999999999999,5.542000000000002,129.0,11.031999999999996,10.123999999999995,41.314,126.0,5.174999999999997,4.581999999999994,135.0,16.873999999999995,15.877999999999986,44.72699999999999,138.0,6.253999999999991,5.753999999999991,130.0,23.36700000000002,22.436000000000007,49.69400000000002,119.0,6.941000000000031,6.558000000000021,130.0,26.62900000000002,25.991000000000014,34.101,122.0,3.6610000000000014,3.555000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.326,,,,111.0,1995-02-19T00:00:00,ME,DAVIES,Kieran,1197024565271708,GBR,N,DAVIES Kieran,0,174,DAVIES K,156,55050000,GBR19950219,0,10017887386,,0,,0,23
131,171,1171,ORY Harrison,131,53.788,95.583,138.626,188.871,223.132,153,6,Finished,10010038268,,,,,,,,,,,,0.0,,137.0,7.769999999999996,6.6469999999999985,136.0,12.617999999999995,11.709999999999994,41.795,130.0,5.655999999999999,5.062999999999995,134.0,16.77600000000001,15.780000000000001,43.043000000000006,125.0,4.570000000000007,4.070000000000007,131.0,23.82000000000002,22.88900000000001,50.245000000000005,127.0,7.492000000000019,7.109000000000009,131.0,27.24200000000002,26.604000000000013,34.260999999999996,123.0,3.820999999999998,3.7150000000000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.548,,,,98.0,1994-08-02T00:00:00,ME,ORY,Harrison,1197024565271705,USA,N,ORY Harrison,0,171,ORY H,153,54960000,USA19940802,0,10010038268,,0,,0,23
132,173,1173,BOLDI Trevor,132,54.193,97.621,140.054,190.08,225.56,155,4,Finished,10052416962,,,,,,,,,,,,0.0,,139.0,8.174999999999997,7.052,142.0,14.655999999999992,13.74799999999999,43.428,137.0,7.288999999999994,6.695999999999991,138.0,18.204000000000008,17.208,42.43300000000001,113.0,3.960000000000008,3.460000000000008,132.0,25.029000000000025,24.098000000000013,50.02600000000001,125.0,7.273000000000025,6.890000000000015,132.0,29.670000000000016,29.03200000000001,35.47999999999999,134.0,5.039999999999992,4.9339999999999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.483000000000004,,,,74.0,1999-06-02T00:00:00,ME,BOLDI,Trevor,1197024565271707,USA,N,BOLDI Trevor,0,173,BOLDI T,155,55020000,USA19990602,0,10052416962,,0,,0,19
133,127,1127,POSADA COLORADO John Sebastian,133,52.905,94.008,139.208,190.757,225.663,114,45,Finished,10007376630,,,,,,,,,,,,0.0,,131.0,6.8870000000000005,5.764000000000003,130.0,11.042999999999992,10.134999999999991,41.102999999999994,123.0,4.9639999999999915,4.370999999999988,136.0,17.358000000000004,16.361999999999995,45.2,142.0,6.727000000000004,6.227000000000004,133.0,25.706000000000017,24.775000000000006,51.54900000000001,131.0,8.79600000000002,8.413000000000011,133.0,29.773000000000025,29.13500000000002,34.906000000000006,128.0,4.466000000000008,4.360000000000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.145,,,,118.0,1992-09-12T00:00:00,ME,POSADA COLORADO,John Sebastian,1197024565271666,COL,,POSADA COLORADO John Sebastian,0,127,POSADA COLOR,114,53790000,COL19920912,261,10007376630,IJS,2163,IJ RACING-SICK COMPONENTS,0,25
